Commune
id;Code postal;Commune;Code commune
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76100.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76100.0;ROUEN;540
;76100.0;ROUEN;540
;76000.0;ROUEN;540
;76920.0;AMFREVILLE-LA-MIVOIE;5
;76000.0;ROUEN;540
;76140.0;PETIT QUEVILLY (LE);498
;76100.0;ROUEN;540
;76100.0;ROUEN;540
;76300.0;SOTTEVILLE-LES-ROUEN;681
;76120.0;GRAND QUEVILLY (LE);322
;76100.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76100.0;ROUEN;540
;76100.0;ROUEN;540
;76100.0;ROUEN;540
;76120.0;GRAND QUEVILLY (LE);322
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76100.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76500.0;ELBEUF;231
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76000.0;ROUEN;540
;76130.0;MONT-SAINT-AIGNAN;451
;76150.0;MAROMME;410
;76150.0;MAROMME;410
;76130.0;MONT-SAINT-AIGNAN;451
;76160.0;DARNETAL;212
;76150.0;MAROMME;410
;76380.0;CANTELEU;157
;76360.0;BARENTIN;57
;76130.0;MONT-SAINT-AIGNAN;451
;76230.0;BOIS GUILLAUME;108
;76160.0;SAINT-LEGER-DU-BOURG-DENIS;599
;76130.0;MONT-SAINT-AIGNAN;451
;76230.0;BOIS GUILLAUME;108
;76130.0;MONT-SAINT-AIGNAN;451
;76250.0;DEVILLE-LES-ROUEN;216
;76380.0;CANTELEU;157
;76130.0;MONT-SAINT-AIGNAN;451
;76160.0;DARNETAL;212
;76130.0;MONT-SAINT-AIGNAN;451
;76130.0;MONT-SAINT-AIGNAN;451
;76250.0;DEVILLE-LES-ROUEN;216
;76420.0;BIHOREL;95
;76960.0;NOTRE-DAME-DE-BONDEVILLE;474
;76130.0;MONT-SAINT-AIGNAN;451
;76150.0;MAROMME;410
;76130.0;MONT-SAINT-AIGNAN;451
;76420.0;BIHOREL;95
;76130.0;MONT-SAINT-AIGNAN;451
;76250.0;DEVILLE-LES-ROUEN;216
;76250.0;DEVILLE-LES-ROUEN;216
;76130.0;MONT-SAINT-AIGNAN;451
;76130.0;MONT-SAINT-AIGNAN;451
;76250.0;DEVILLE-LES-ROUEN;216
;76230.0;BOIS GUILLAUME;108
;76360.0;VILLERS ECALLES;743
;76230.0;BOIS GUILLAUME;108
;76130.0;MONT-SAINT-AIGNAN;451
;76130.0;MONT-SAINT-AIGNAN;451
;76200.0;DIEPPE;217
;76200.0;DIEPPE;217
;76880.0;ARQUES-LA-BATAILLE;26
;76470.0;LE TREPORT;711
;76200.0;DIEPPE;217
;76200.0;DIEPPE;217
;76200.0;DIEPPE;217
;76200.0;DIEPPE;217
;76200.0;DIEPPE;217
;76200.0;DIEPPE;217
;76470.0;LE TREPORT;711
;76200.0;DIEPPE;217
;76200.0;DIEPPE;217
;76260.0;EU;255
;76470.0;LE TREPORT;711
;76370.0;DIEPPE;217
;76200.0;DIEPPE;217
;76200.0;DIEPPE;217
;76200.0;DIEPPE;217
;76370.0;DIEPPE;217
;76260.0;EU;255
;76200.0;DIEPPE;217
;76470.0;LE TREPORT;711
;76200.0;DIEPPE;217
;76610.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76310.0;STE ADRESSE;552
;76600.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76610.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76310.0;STE ADRESSE;552
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76310.0;STE ADRESSE;552
;76620.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76610.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76310.0;STE ADRESSE;552
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76610.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76310.0;STE ADRESSE;552
;76610.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76620.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76610.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76600.0;LE HAVRE;351
;76700.0;HARFLEUR;341
;76290.0;MONTIVILLIERS;447
;76210.0;GRUCHET-LE-VALASSE;329
;76430.0;SAINT-ROMAIN-DE-COLBOSC;647
;76700.0;HARFLEUR;341
;76700.0;SAINT-LAURENT-DE-BREVEDENT;596
;76290.0;MONTIVILLIERS;447
;76400.0;FECAMP;259
;76290.0;MONTIVILLIERS;447
;76430.0;SAINT-ROMAIN-DE-COLBOSC;647
;76210.0;LANQUETOT;382
;76400.0;FECAMP;259
;76400.0;FECAMP;259
;76430.0;SAINT-ROMAIN-DE-COLBOSC;647
;76430.0;SAINT-ROMAIN-DE-COLBOSC;647
;76290.0;MONTIVILLIERS;447
;76400.0;FECAMP;259
;76700.0;HARFLEUR;341
;76700.0;HARFLEUR;341
;76400.0;FECAMP;259
;76170.0;LILLEBONNE;384
;76400.0;FECAMP;259
;76790.0;ETRETAT;254
;76330.0;PORT-JEROME-SUR-SEINE;476
;76290.0;MONTIVILLIERS;447
;76790.0;ETRETAT;254
;76290.0;MONTIVILLIERS;447
;76210.0;GRUCHET-LE-VALASSE;329
;76400.0;FECAMP;259
;76790.0;ETRETAT;254
;76400.0;FECAMP;259
;76400.0;FECAMP;259
;76400.0;FECAMP;259
;76400.0;FECAMP;259
;76430.0;SAINT-ROMAIN-DE-COLBOSC;647
;76700.0;GONFREVILLE L ORCHER;305
;76400.0;FECAMP;259
;76400.0;FECAMP;259
;76700.0;HARFLEUR;341
;76790.0;ETRETAT;254
;76700.0;HARFLEUR;341
;76400.0;FECAMP;259
;76430.0;SAINT-ROMAIN-DE-COLBOSC;647
;76400.0;FECAMP;259
;76170.0;LILLEBONNE;384
;76400.0;FECAMP;259
;76400.0;FECAMP;259
;76400.0;FECAMP;259
;76400.0;MANIQUERVILLE;406
;76400.0;FECAMP;259
;76700.0;HARFLEUR;341
;76400.0;FECAMP;259
;76210.0;BOLBEC;114
;76290.0;MONTIVILLIERS;447
;76430.0;SAINT-ROMAIN-DE-COLBOSC;647
;76700.0;GONFREVILLE L ORCHER;305
;76400.0;FECAMP;259
;76400.0;FECAMP;259
;76170.0;LILLEBONNE;384
;76110.0;BREAUTE;141
;76210.0;GRUCHET-LE-VALASSE;329
;76400.0;FECAMP;259
;76440.0;FORGES-LES-EAUX;276
;76220.0;GOURNAY-EN-BRAY;312
;76220.0;GOURNAY-EN-BRAY;312
;76220.0;GOURNAY-EN-BRAY;312
;76490.0;RIVES-EN-SEINE;164
;76460.0;SAINT-VALERY-EN-CAUX;655
;76460.0;SAINT-VALERY-EN-CAUX;655
;76190.0;YVETOT;758
;76540.0;SAINT-PIERRE-EN-PORT;637
;76450.0;SAINT MARTIN AUX BUNEAUX;613
;76190.0;YVETOT;758
;76490.0;RIVES-EN-SEINE;164
;76190.0;YVETOT;758
;76190.0;YVETOT;758
;76190.0;YVETOT;758
;76490.0;RIVES-EN-SEINE;164
;76190.0;YVETOT;758
;76190.0;YVETOT;758
;76190.0;YVETOT;758
;76760.0;YERVILLE;752
;76190.0;YVETOT;758
;76460.0;SAINT-VALERY-EN-CAUX;655
;76490.0;RIVES-EN-SEINE;164
;76190.0;YVETOT;758
;76190.0;YVETOT;758
;76490.0;RIVES-EN-SEINE;164
;76190.0;YVETOT;758
;76190.0;YVETOT;758
;76460.0;SAINT-VALERY-EN-CAUX;655
;76970.0;GREMONVILLE;325
;77170.0;SERVON;450
;77330.0;OZOIR LA FERRIERE;350
;77000.0;MELUN;288
;77000.0;MELUN;288
;77220.0;TOURNAN-EN-BRIE;470
;77000.0;VAUX-LE-PENIL;487
;77350.0;LE MEE SUR SEINE;285
;77350.0;LE MEE SUR SEINE;285
;77170.0;BRIE COMTE ROBERT;53
;77720.0;CHAMPEAUX;82
;77380.0;COMBS LA VILLE;122
;77127.0;LIEUSAINT;251
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77220.0;TOURNAN-EN-BRIE;470
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77150.0;LESIGNY;249
;77170.0;SERVON;450
;77630.0;BARBIZON;22
;77000.0;MELUN;288
;77330.0;OZOIR LA FERRIERE;350
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77330.0;OZOIR LA FERRIERE;350
;77330.0;OZOIR LA FERRIERE;350
;77220.0;GRETZ-ARMAINVILLIERS;215
;77550.0;REAU;384
;77127.0;LIEUSAINT;251
;77176.0;SAVIGNY-LE-TEMPLE;445
;77176.0;NANDY;326
;77220.0;PRESLES-EN-BRIE;377
;77000.0;MELUN;288
;77340.0;PONTAULT COMBAULT;373
;77390.0;GUIGNES;222
;77150.0;LESIGNY;249
;77000.0;MELUN;288
;77590.0;CHARTRETTES;96
;77390.0;GUIGNES;222
;77340.0;PONTAULT COMBAULT;373
;77176.0;SAVIGNY-LE-TEMPLE;445
;77220.0;PRESLES-EN-BRIE;377
;77190.0;DAMMARIE LES LYS;152
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77340.0;PONTAULT COMBAULT;373
;77240.0;CESSON;67
;77166.0;GRISY-SUISNES;217
;77176.0;SAVIGNY-LE-TEMPLE;445
;77820.0;CHATELET-EN-BRIE (LE);100
;77000.0;ROCHETTE(LA);389
;77176.0;SAVIGNY-LE-TEMPLE;445
;77000.0;MELUN;288
;77000.0;MELUN;288
;77176.0;SAVIGNY-LE-TEMPLE;445
;77170.0;BRIE COMTE ROBERT;53
;77240.0;CESSON;67
;77127.0;LIEUSAINT;251
;77176.0;NANDY;326
;77330.0;OZOIR LA FERRIERE;350
;77190.0;DAMMARIE LES LYS;152
;77133.0;MACHAULT;266
;77330.0;OZOIR LA FERRIERE;350
;77340.0;PONTAULT COMBAULT;373
;77240.0;CESSON;67
;77350.0;LE MEE SUR SEINE;285
;77000.0;MELUN;288
;77176.0;SAVIGNY-LE-TEMPLE;445
;77330.0;OZOIR LA FERRIERE;350
;77240.0;CESSON;67
;77340.0;PONTAULT COMBAULT;373
;77170.0;BRIE COMTE ROBERT;53
;77330.0;OZOIR LA FERRIERE;350
;77170.0;BRIE COMTE ROBERT;53
;77680.0;ROISSY-EN-BRIE;390
;77000.0;MELUN;288
;77680.0;ROISSY-EN-BRIE;390
;77150.0;LESIGNY;249
;77340.0;PONTAULT COMBAULT;373
;77000.0;MELUN;288
;77170.0;BRIE COMTE ROBERT;53
;77350.0;LE MEE SUR SEINE;285
;77150.0;LESIGNY;249
;77170.0;BRIE COMTE ROBERT;53
;77340.0;PONTAULT COMBAULT;373
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77680.0;ROISSY-EN-BRIE;390
;77330.0;OZOIR LA FERRIERE;350
;77680.0;ROISSY-EN-BRIE;390
;77220.0;TOURNAN-EN-BRIE;470
;77176.0;SAVIGNY-LE-TEMPLE;445
;77380.0;COMBS LA VILLE;122
;77190.0;DAMMARIE LES LYS;152
;77330.0;OZOIR LA FERRIERE;350
;77310.0;PRINGY;378
;77170.0;BRIE COMTE ROBERT;53
;77190.0;DAMMARIE LES LYS;152
;77000.0;MELUN;288
;77340.0;PONTAULT COMBAULT;373
;77330.0;OZOIR LA FERRIERE;350
;77220.0;GRETZ-ARMAINVILLIERS;215
;77176.0;SAVIGNY-LE-TEMPLE;445
;77680.0;ROISSY-EN-BRIE;390
;77240.0;CESSON;67
;77820.0;CHATELET-EN-BRIE (LE);100
;77680.0;ROISSY-EN-BRIE;390
;77330.0;OZOIR LA FERRIERE;350
;77111.0;SOLERS;457
;77380.0;COMBS LA VILLE;122
;77340.0;PONTAULT COMBAULT;373
;77240.0;CESSON;67
;77000.0;VAUX-LE-PENIL;487
;77170.0;BRIE COMTE ROBERT;53
;77190.0;DAMMARIE LES LYS;152
;77000.0;ROCHETTE(LA);389
;77680.0;ROISSY-EN-BRIE;390
;77150.0;LESIGNY;249
;77340.0;PONTAULT COMBAULT;373
;77000.0;ROCHETTE(LA);389
;77330.0;OZOIR LA FERRIERE;350
;77150.0;LESIGNY;249
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77150.0;LESIGNY;249
;77340.0;PONTAULT COMBAULT;373
;77630.0;BARBIZON;22
;77550.0;MOISSY-CRAMAYEL;296
;77550.0;MOISSY-CRAMAYEL;296
;77127.0;LIEUSAINT;251
;77340.0;PONTAULT COMBAULT;373
;77340.0;PONTAULT COMBAULT;373
;77000.0;MELUN;288
;77190.0;DAMMARIE LES LYS;152
;77240.0;CESSON;67
;77240.0;CESSON;67
;77000.0;MELUN;288
;77240.0;CESSON;67
;77380.0;COMBS LA VILLE;122
;77220.0;TOURNAN-EN-BRIE;470
;77330.0;OZOIR LA FERRIERE;350
;77130.0;MONTEREAU FAULT YONNE;305
;77127.0;LIEUSAINT;251
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77140.0;SAINT-PIERRE-LES-NEMOURS;431
;77176.0;SAVIGNY-LE-TEMPLE;445
;77170.0;BRIE COMTE ROBERT;53
;77690.0;MONTIGNY-SUR-LOING;312
;77680.0;ROISSY-EN-BRIE;390
;77166.0;GRISY-SUISNES;217
;77350.0;LE MEE SUR SEINE;285
;77240.0;CESSON;67
;77300.0;FONTAINEBLEAU;186
;77350.0;LE MEE SUR SEINE;285
;77330.0;OZOIR LA FERRIERE;350
;77240.0;CESSON;67
;77127.0;LIEUSAINT;251
;77340.0;PONTAULT COMBAULT;373
;77220.0;TOURNAN-EN-BRIE;470
;77390.0;ANDREZEL;4
;77820.0;CHATELET-EN-BRIE (LE);100
;77220.0;GRETZ-ARMAINVILLIERS;215
;77000.0;MELUN;288
;77330.0;OZOIR LA FERRIERE;350
;77127.0;LIEUSAINT;251
;77210.0;AVON;14
;77350.0;LE MEE SUR SEINE;285
;77000.0;MELUN;288
;77000.0;MELUN;288
;77130.0;MONTEREAU FAULT YONNE;305
;77210.0;AVON;14
;77680.0;ROISSY-EN-BRIE;390
;77000.0;MELUN;288
;77720.0;BOMBON;44
;77340.0;PONTAULT COMBAULT;373
;77176.0;NANDY;326
;77350.0;LE MEE SUR SEINE;285
;77310.0;PRINGY;378
;77210.0;AVON;14
;77140.0;NEMOURS;333
;77350.0;LE MEE SUR SEINE;285
;77130.0;MONTEREAU FAULT YONNE;305
;77130.0;MONTEREAU FAULT YONNE;305
;77210.0;AVON;14
;77000.0;ROCHETTE(LA);389
;77550.0;MOISSY-CRAMAYEL;296
;77300.0;FONTAINEBLEAU;186
;77170.0;BRIE COMTE ROBERT;53
;77130.0;MONTEREAU FAULT YONNE;305
;77000.0;MELUN;288
;77000.0;MELUN;288
;77111.0;SOIGNOLLES-EN-BRIE;455
;77380.0;COMBS LA VILLE;122
;77300.0;FONTAINEBLEAU;186
;77850.0;HERICY;226
;77176.0;SAVIGNY-LE-TEMPLE;445
;77176.0;SAVIGNY-LE-TEMPLE;445
;77380.0;COMBS LA VILLE;122
;77220.0;TOURNAN-EN-BRIE;470
;77310.0;PRINGY;378
;77130.0;MONTEREAU FAULT YONNE;305
;77300.0;FONTAINEBLEAU;186
;77350.0;LE MEE SUR SEINE;285
;77210.0;AVON;14
;77240.0;CESSON;67
;77210.0;AVON;14
;77176.0;SAVIGNY-LE-TEMPLE;445
;77350.0;LE MEE SUR SEINE;285
;77330.0;OZOIR LA FERRIERE;350
;77190.0;DAMMARIE LES LYS;152
;77720.0;CHAMPEAUX;82
;77170.0;COUBERT;127
;77340.0;PONTAULT COMBAULT;373
;77300.0;FONTAINEBLEAU;186
;77140.0;SAINT-PIERRE-LES-NEMOURS;431
;77820.0;CHATELET-EN-BRIE (LE);100
;77300.0;FONTAINEBLEAU;186
;77680.0;ROISSY-EN-BRIE;390
;77340.0;PONTAULT COMBAULT;373
;77150.0;LESIGNY;249
;77330.0;OZOIR LA FERRIERE;350
;77250.0;MORET-LOING-ET-ORVANNE;316
;77130.0;MONTEREAU FAULT YONNE;305
;77220.0;GRETZ-ARMAINVILLIERS;215
;77340.0;PONTAULT COMBAULT;373
;77680.0;ROISSY-EN-BRIE;390
;77680.0;ROISSY-EN-BRIE;390
;77176.0;NANDY;326
;77127.0;LIEUSAINT;251
;77330.0;OZOIR LA FERRIERE;350
;77190.0;DAMMARIE LES LYS;152
;77920.0;SAMOIS SUR SEINE;441
;77170.0;BRIE COMTE ROBERT;53
;77340.0;PONTAULT COMBAULT;373
;77190.0;DAMMARIE LES LYS;152
;77140.0;NEMOURS;333
;77330.0;OZOIR LA FERRIERE;350
;77166.0;GRISY-SUISNES;217
;77300.0;FONTAINEBLEAU;186
;77000.0;MELUN;288
;77300.0;FONTAINEBLEAU;186
;77123.0;NOISY-SUR-ECOLE;339
;77170.0;BRIE COMTE ROBERT;53
;77220.0;GRETZ-ARMAINVILLIERS;215
;77170.0;BRIE COMTE ROBERT;53
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77680.0;ROISSY-EN-BRIE;390
;77000.0;MELUN;288
;77550.0;MOISSY-CRAMAYEL;296
;77000.0;ROCHETTE(LA);389
;77210.0;AVON;14
;77000.0;MELUN;288
;77220.0;TOURNAN-EN-BRIE;470
;77000.0;MELUN;288
;77000.0;MELUN;288
;77166.0;GRISY-SUISNES;217
;77190.0;DAMMARIE LES LYS;152
;77220.0;GRETZ-ARMAINVILLIERS;215
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77173.0;CHEVRY-COSSIGNY;114
;77550.0;MOISSY-CRAMAYEL;296
;77220.0;GRETZ-ARMAINVILLIERS;215
;77166.0;EVRY-GREGY-SUR-YERRE;175
;77173.0;CHEVRY-COSSIGNY;114
;77000.0;MELUN;288
;77000.0;MELUN;288
;77340.0;PONTAULT COMBAULT;373
;77340.0;PONTAULT COMBAULT;373
;77340.0;PONTAULT COMBAULT;373
;77340.0;PONTAULT COMBAULT;373
;77300.0;FONTAINEBLEAU;186
;77340.0;PONTAULT COMBAULT;373
;77390.0;CHAUMES-EN-BRIE;107
;77170.0;BRIE COMTE ROBERT;53
;77176.0;SAVIGNY-LE-TEMPLE;445
;77680.0;ROISSY-EN-BRIE;390
;77000.0;MELUN;288
;77190.0;DAMMARIE LES LYS;152
;77430.0;CHAMPAGNE SUR SEINE;79
;77300.0;FONTAINEBLEAU;186
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77380.0;COMBS LA VILLE;122
;77340.0;PONTAULT COMBAULT;373
;77390.0;GUIGNES;222
;77210.0;AVON;14
;77000.0;MELUN;288
;77240.0;SEINE-PORT;447
;77176.0;NANDY;326
;77170.0;BRIE COMTE ROBERT;53
;77350.0;LE MEE SUR SEINE;285
;77000.0;MELUN;288
;77000.0;VAUX-LE-PENIL;487
;77140.0;SAINT-PIERRE-LES-NEMOURS;431
;77000.0;VAUX-LE-PENIL;487
;77210.0;AVON;14
;77130.0;MONTEREAU FAULT YONNE;305
;77430.0;CHAMPAGNE SUR SEINE;79
;77340.0;PONTAULT COMBAULT;373
;77176.0;SAVIGNY-LE-TEMPLE;445
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77127.0;LIEUSAINT;251
;77000.0;MELUN;288
;77176.0;NANDY;326
;77000.0;MELUN;288
;77000.0;MELUN;288
;77240.0;CESSON;67
;77000.0;VAUX-LE-PENIL;487
;77140.0;NEMOURS;333
;77340.0;PONTAULT COMBAULT;373
;77220.0;FAVIERES;177
;77550.0;MOISSY-CRAMAYEL;296
;77127.0;LIEUSAINT;251
;77300.0;FONTAINEBLEAU;186
;77000.0;MELUN;288
;77000.0;MELUN;288
;77130.0;MONTEREAU FAULT YONNE;305
;77330.0;OZOIR LA FERRIERE;350
;77127.0;LIEUSAINT;251
;77300.0;FONTAINEBLEAU;186
;77220.0;TOURNAN-EN-BRIE;470
;77150.0;LESIGNY;249
;77220.0;GRETZ-ARMAINVILLIERS;215
;77210.0;AVON;14
;77220.0;TOURNAN-EN-BRIE;470
;77720.0;MORMANT;317
;77550.0;MOISSY-CRAMAYEL;296
;77310.0;PRINGY;378
;77250.0;MORET-LOING-ET-ORVANNE;316
;77176.0;SAVIGNY-LE-TEMPLE;445
;77330.0;OZOIR LA FERRIERE;350
;77330.0;OZOIR LA FERRIERE;350
;77340.0;PONTAULT COMBAULT;373
;77170.0;BRIE COMTE ROBERT;53
;77176.0;SAVIGNY-LE-TEMPLE;445
;77000.0;MELUN;288
;77000.0;MELUN;288
;77000.0;MELUN;288
;77170.0;BRIE COMTE ROBERT;53
;77240.0;CESSON;67
;77176.0;NANDY;326
;77680.0;ROISSY-EN-BRIE;390
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77940.0;VOULX;531
;77170.0;BRIE COMTE ROBERT;53
;77170.0;COUBERT;127
;77000.0;MELUN;288
;77330.0;OZOIR LA FERRIERE;350
;77190.0;DAMMARIE LES LYS;152
;77127.0;LIEUSAINT;251
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77000.0;MELUN;288
;77000.0;ROCHETTE(LA);389
;77140.0;NEMOURS;333
;77240.0;CESSON;67
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77250.0;MORET-LOING-ET-ORVANNE;316
;77170.0;BRIE COMTE ROBERT;53
;77127.0;LIEUSAINT;251
;77380.0;COMBS LA VILLE;122
;77380.0;COMBS LA VILLE;122
;77170.0;BRIE COMTE ROBERT;53
;77176.0;SAVIGNY-LE-TEMPLE;445
;77340.0;PONTAULT COMBAULT;373
;77170.0;BRIE COMTE ROBERT;53
;77000.0;MELUN;288
;77680.0;ROISSY-EN-BRIE;390
;77000.0;MELUN;288
;77210.0;AVON;14
;77550.0;MOISSY-CRAMAYEL;296
;77190.0;DAMMARIE LES LYS;152
;77190.0;DAMMARIE LES LYS;152
;77300.0;FONTAINEBLEAU;186
;77000.0;MELUN;288
;77190.0;DAMMARIE LES LYS;152
;77190.0;DAMMARIE LES LYS;152
;77190.0;DAMMARIE LES LYS;152
;77330.0;OZOIR LA FERRIERE;350
;77000.0;MELUN;288
;77350.0;LE MEE SUR SEINE;285
;77390.0;CHAUMES-EN-BRIE;107
;77210.0;AVON;14
;77380.0;COMBS LA VILLE;122
;77127.0;LIEUSAINT;251
;77240.0;CESSON;67
;77240.0;CESSON;67
;77310.0;SAINT-FARGEAU-PONTHIERRY;407
;77760.0;ACHERES-LA-FORET;1
;77000.0;MELUN;288
;77390.0;CHAMPDEUIL;81
;77176.0;SAVIGNY-LE-TEMPLE;445
;77340.0;PONTAULT COMBAULT;373
;77380.0;COMBS LA VILLE;122
;77330.0;OZOIR LA FERRIERE;350
;77330.0;OZOIR LA FERRIERE;350
;77176.0;SAVIGNY-LE-TEMPLE;445
;77140.0;NEMOURS;333
;77340.0;PONTAULT COMBAULT;373
;77000.0;MELUN;288
;77170.0;BRIE COMTE ROBERT;53
;77380.0;COMBS LA VILLE;122
;77000.0;MELUN;288
;77380.0;COMBS LA VILLE;122
;77820.0;CHATELET-EN-BRIE (LE);100
;77820.0;CHATELET-EN-BRIE (LE);100
;77000.0;MELUN;288
;77150.0;LESIGNY;249
;77340.0;PONTAULT COMBAULT;373
;77300.0;FONTAINEBLEAU;186
;77140.0;NEMOURS;333
;77330.0;OZOIR LA FERRIERE;350
;77550.0;REAU;384
;77300.0;FONTAINEBLEAU;186
;77150.0;LESIGNY;249
;77680.0;ROISSY-EN-BRIE;390
;77150.0;LESIGNY;249
;77340.0;PONTAULT COMBAULT;373
;77340.0;PONTAULT COMBAULT;373
;77340.0;PONTAULT COMBAULT;373
;77680.0;ROISSY-EN-BRIE;390
;77210.0;AVON;14
;77170.0;BRIE COMTE ROBERT;53
;77390.0;GUIGNES;222
;77190.0;DAMMARIE LES LYS;152
;77176.0;SAVIGNY-LE-TEMPLE;445
;77000.0;MELUN;288
;77176.0;SAVIGNY-LE-TEMPLE;445
;77550.0;REAU;384
;77176.0;SAVIGNY-LE-TEMPLE;445
;77170.0;BRIE COMTE ROBERT;53
;77130.0;MONTEREAU FAULT YONNE;305
;77150.0;LESIGNY;249
;77380.0;COMBS LA VILLE;122
;77380.0;COMBS LA VILLE;122
;77176.0;SAVIGNY-LE-TEMPLE;445
;77000.0;VAUX-LE-PENIL;487
;77240.0;CESSON;67
;77176.0;SAVIGNY-LE-TEMPLE;445
;77300.0;FONTAINEBLEAU;186
;77190.0;DAMMARIE LES LYS;152
;77000.0;MELUN;288
;77340.0;PONTAULT COMBAULT;373
;77680.0;ROISSY-EN-BRIE;390
